-39.90243902439025, 2.448768472906404
-36.975609756097555, 2.441543513957307
-30.82926829268291, 2.423481116584565
-24.682926829268297, 2.3945812807881777
-16.48780487804879, 2.358456486042693
-12.097560975609781, 2.3187192118226605
-6.82926829268294, 2.275369458128079
-0.09756097560978105, 2.199507389162562
7.51219512195118, 2.0983579638752055
15.707317073170685, 1.9863711001642037
22.146341463414558, 1.9032840722495896
28.58536585365846, 1.8129720853858784
35.31707317073162, 1.7226600985221676
42.048780487804805, 1.6431855500821015
49.36585365853651, 1.5745484400656817
59.902439024390134, 1.4878489326765187
68.68292682926818, 1.4300492610837439
79.5121951219511, 1.379474548440066
86.8292682926828, 1.3577996715927751
98.24390243902423, 1.3216748768472906
113.17073170731692, 1.2963875205254514
119.9024390243901, 1.289162561576355
